TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE
IDI_Clean_20190420,cap_clean,demographics,cap_dem_involve_prison_ind,21,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_involve_corr_ind,22,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_age_type_code,23,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_range_code,24,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic1_snz_code,25,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic2_snz_code,26,varchar
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp1_snz_ind,27,bit
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp2_snz_ind,28,bit
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp3_snz_ind,29,bit
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp4_snz_ind,30,bit
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp5_snz_ind,31,bit
IDI_Clean_20190420,cap_clean,demographics,cap_dem_ethnic_grp6_snz_ind,32,bit
IDI_Clean_20190420,cap_clean,referrals,snz_uid,1,int
IDI_Clean_20190420,cap_clean,referrals,snz_msd_uid,2,int
IDI_Clean_20190420,cap_clean,referrals,cap_ref_status_code,3,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_referral_count_nbr,4,int
IDI_Clean_20190420,cap_clean,referrals,cap_ref_signed_date,5,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_agency_text,6,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_sector_code,7,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_role_text,8,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_received_date,9,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_presented_date,10,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_quality_code,11,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_more_info_req_code,12,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_received_ct_date,13,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_referral_status_code,14,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_na_reason_code,15,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_escalation_reason_code,16,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_exit_date,17,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_exit_reason_text,18,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_sp_reason_text,19,varchar
IDI_Clean_20190420,cap_clean,referrals,cap_ref_sp_completed_date,20,date
IDI_Clean_20190420,cap_clean,referrals,cap_ref_comment_text,21,varchar
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_absentee_uid,1,int
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_dwell_uid,2,int
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_process_date,3,date
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_extfam_uid,4,int
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_fam_uid,5,int
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_hhld_uid,6,int
IDI_Clean_20190420,cen_clean,census_absentee,snz_cen_batch_uid,7,int
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_box_loc_code,8,varchar
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_admin_mb_code,9,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_admin_dwell_nbr,10,smallint
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_check_char_code,11,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_admin_person_nbr,12,smallint
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_sex_code,13,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_sex_mntr_code,14,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_age_code,15,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_age_mntr_code,16,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_age_min_nbr,17,tinyint
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_age_max_nbr,18,tinyint
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_reln_to_ocper_code,19,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_reln_to_ocper_line_code,20,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_reln_to_ocper_auto_code,21,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_fam_grp_code,22,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_fam_role_code,23,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_related_fam_grp_code,24,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_related_fam_role_code,25,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_in_nz_code,26,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_time_away_code,27,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_five_yr_age_grp_code,28,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_ten_yr_age_grp_code,29,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_chld_dpnd_code,30,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_recode_fam_grp_code,31,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_recode_fam_role_code,32,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_famcode_age_mntr_code,33,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_spare_field1_text,34,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_spare_field2_text,35,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_spare_field3_text,36,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_spare_field4_text,37,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_spare_field5_text,38,char
IDI_Clean_20190420,cen_clean,census_absentee,cen_abs_young_person_dpnd_code,39,char
IDI_Clean_20190420,cen_clean,census_address,snz_uid,1,int
IDI_Clean_20190420,cen_clean,census_address,snz_cen_uid,2,int
IDI_Clean_20190420,cen_clean,census_address,address_type_code,3,varchar
IDI_Clean_20190420,cen_clean,census_address,cen_add_hhid_code,4,char
IDI_Clean_20190420,cen_clean,census_address,geocode_source_code,5,varchar
IDI_Clean_20190420,cen_clean,census_address,meshblock_code,6,char
IDI_Clean_20190420,cen_clean,census_address,region_code,7,char
IDI_Clean_20190420,cen_clean,census_address,ta_code,8,char
IDI_Clean_20190420,cen_clean,census_address,snz_idi_address_register_uid,9,int
IDI_Clean_20190420,cen_clean,census_area,cen_are_admin_mb_code,1,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_std_mb_code,2,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_ta_code,3,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_ta_code10,4,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_ward_code,5,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_urb_area_code,6,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_reg_council_code,7,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_stat_area_code,8,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_ged_code,9,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_maori_electorate_code,10,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_community_board_code,11,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_usu_nz_islnd_ind_code,12,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_area_unit_code,13,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_dervation056_islnd_code,14,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_constituency_code,15,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_blngul_code,16,char
IDI_Clean_20190420,cen_clean,census_area,cen_are_dhb_code,17,char
IDI_Clean_20190420,cen_clean,census_dwelling,snz_cen_dwell_uid,1,int
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_process_date,2,date
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_box_loc_code,3,varchar
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_box_loc_cnt_code,4,varchar
IDI_Clean_20190420,cen_clean,census_dwelling,snz_cen_batch_uid,5,int
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_admin_mb_code,6,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_admin_dwell_nbr,7,smallint
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_check_char_code,8,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_identity_chg_code,9,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_privacy_code,10,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_posted_code,11,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_npd_type_code,12,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_cnt_form_code,13,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_type_code,14,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_type_line_code,15,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_type_auto_code,16,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_substitute_code,17,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_blngul_form_ind_code,18,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_npd_sex_ind_code,19,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_hhld_sex_imp_ind_code,20,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fam_direction1_code,21,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fam_direction2_code,22,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fam_cycle_cnt_code,23,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_eform_code,24,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_occupant_cnt_nbr,25,smallint
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_desc_code,26,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_storeys_code,27,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_rec_type_code,28,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_fam_trust_code,29,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_own_dwell_code,30,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_landlord_code,31,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_rent_ind_code,32,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_rent_code,33,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_rent_period_code,34,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_weekly_rent_code,35,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_mge_ind_code,36,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_bedroom_cnt_code,37,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_room_cnt_code,38,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel1_code,39,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel2_code,40,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel3_code,41,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel4_code,42,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel5_code,43,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel6_code,44,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel7_code,45,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fuel8_code,46,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_telecomm1_code,47,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_telecomm2_code,48,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_telecomm3_code,49,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_telecomm4_code,50,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_telecomm5_code,51,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_motor_vehicle_cnt_code,52,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_absentee_ind_code,53,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_absentee_cnt_code,54,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_valid_absentee_cnt_nbr,55,smallint
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_otr_rooms_cnt_code,56,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_heat_cnt_code,57,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_visitor_only_dwell_code,58,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_dwell_stus_code,59,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_fam_trust_mge_code,60,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_operatorid_code,61,varchar
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_spare_field1_text,62,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_spare_field2_text,63,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_spare_field3_text,64,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_spare_field4_text,65,char
IDI_Clean_20190420,cen_clean,census_dwelling,cen_dwl_spare_field5_text,66,char
IDI_Clean_20190420,cen_clean,census_ext_family,snz_cen_extfam_uid,1,int
IDI_Clean_20190420,cen_clean,census_ext_family,snz_cen_dwell_uid,2,int
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_process_date,3,date
IDI_Clean_20190420,cen_clean,census_ext_family,snz_cen_batch_uid,4,int
IDI_Clean_20190420,cen_clean,census_ext_family,snz_cen_hhld_uid,5,int
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_ext_fam_type_code,6,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce1_ext_fam_code,7,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce2_ext_fam_code,8,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce3_ext_fam_code,9,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce4_ext_fam_code,10,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce5_ext_fam_code,11,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce6_ext_fam_code,12,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce7_ext_fam_code,13,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce8_ext_fam_code,14,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce9_ext_fam_code,15,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce10_ext_fam_code,16,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce11_ext_fam_code,17,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce12_ext_fam_code,18,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_inc_srce13_ext_fam_code,19,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_ttl_inc_ext_fam_code,20,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_grpd_ext_fam_inc_code,21,char
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_spare_field1_text,22,varchar
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_spare_field2_text,23,varchar
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_spare_field3_text,24,varchar
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_spare_field4_text,25,varchar
IDI_Clean_20190420,cen_clean,census_ext_family,cen_exf_spare_field5_text,26,varchar
IDI_Clean_20190420,cen_clean,census_family,snz_cen_fam_uid,1,int
IDI_Clean_20190420,cen_clean,census_family,snz_cen_dwell_uid,2,int
IDI_Clean_20190420,cen_clean,census_family,cen_fam_process_date,3,date
IDI_Clean_20190420,cen_clean,census_family,snz_cen_batch_uid,4,int
IDI_Clean_20190420,cen_clean,census_family,snz_cen_hhld_uid,5,int
IDI_Clean_20190420,cen_clean,census_family,snz_cen_extfam_uid,6,int
IDI_Clean_20190420,cen_clean,census_family,cen_fam_fam_type_code,7,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce1_fam_code,8,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce2_fam_code,9,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce3_fam_code,10,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce4_fam_code,11,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce5_fam_code,12,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce6_fam_code,13,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce7_fam_code,14,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce8_fam_code,15,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce9_fam_code,16,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce10_fam_code,17,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce11_fam_code,18,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce12_fam_code,19,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce13_fam_code,20,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_chld_dpnd_fam_type_code,21,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_couple_type_code,22,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_fam_person_cnt_code,23,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_chld_cnt_code,24,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_dpnd_chld_fam_cnt_code,25,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_adult_chld_cnt_code,26,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_2_prnt_male_age_code,27,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_2_prnt_female_age_code,28,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_2_prnt_younger_age_code,29,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_2_prnt_older_age_code,30,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_ygst_chld_fam_age_code,31,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_ygst_dpnd_age_code,32,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_ttl_inc_fam_code,33,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_2_prnt_com_inc_code,34,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_sole_prnt_sex_code,35,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_couple_fam_type_code,36,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_chld_cnt_fam_type_code,37,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_srce_fam_cnt_code,38,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_inc_support_fam_code,39,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_fam_type2_code,40,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_grpd_fam_inc_code,41,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_grpd_2_prnt_com_inc_code,42,char
IDI_Clean_20190420,cen_clean,census_family,cen_fam_spare_field1_text,43,varchar
IDI_Clean_20190420,cen_clean,census_family,cen_fam_spare_field2_text,44,varchar
IDI_Clean_20190420,cen_clean,census_family,cen_fam_spare_field3_text,45,varchar
IDI_Clean_20190420,cen_clean,census_family,cen_fam_spare_field4_text,46,varchar
IDI_Clean_20190420,cen_clean,census_family,cen_fam_spare_field5_text,47,varchar
IDI_Clean_20190420,cen_clean,census_household,snz_cen_hhld_uid,1,int
IDI_Clean_20190420,cen_clean,census_household,snz_cen_dwell_uid,2,int
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_process_date,3,date
IDI_Clean_20190420,cen_clean,census_household,snz_cen_batch_uid,4,int
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_tenure_code,5,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_hhld_comp_code,6,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_hhld_comp2_code,7,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_usu_res_cnt_code,8,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_usu_res_adult_cnt_code,9,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_usu_res_ls15_cnt_code,10,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_ttl_inc_hhld_code,11,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_ygst_chld_hhld_age_code,12,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_ygst_dpnd_hhld_age_code,13,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_dpnd_chld_hhld_comp_code,14,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce1_hhld_code,15,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce2_hhld_code,16,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce3_hhld_code,17,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce4_hhld_code,18,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce5_hhld_code,19,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce6_hhld_code,20,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce7_hhld_code,21,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce8_hhld_code,22,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce9_hhld_code,23,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce10_hhld_code,24,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce11_hhld_code,25,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce12_hhld_code,26,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce13_hhld_code,27,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_srce_hhld_code,28,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_inc_support_hhld_code,29,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_dpnd_chld_hhld_cnt_code,30,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_grpd_hhld_inc_code,31,char
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_spare_field1_text,32,varchar
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_spare_field2_text,33,varchar
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_spare_field3_text,34,varchar
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_spare_field4_text,35,varchar
IDI_Clean_20190420,cen_clean,census_household,cen_hhd_spare_field5_text,36,varchar
IDI_Clean_20190420,cen_clean,census_individual,snz_uid,1,int
