"snz_uid","srp_ref_date","srp_flag_ir_ind","srp_flag_ed_ind","srp_flag_health_ind","srp_flag_acc_ind","srp_flag_under5_ind"
9793397,2009-06-30,1,0,1,0,0
3349282,2009-06-30,0,0,0,0,0
1271058,2009-06-30,1,1,0,0,0
709794,2009-06-30,0,1,0,0,1
6550009,2009-06-30,1,1,1,0,0
8931766,2009-06-30,1,1,0,0,0
1591634,2009-06-30,1,0,0,1,0
4950625,2009-06-30,1,1,0,0,0
5707190,2009-06-30,1,0,1,0,0
9101401,2009-06-30,0,0,1,0,0
6858618,2009-06-30,1,0,0,0,0
8984107,2009-06-30,1,1,1,1,0
8409277,2009-06-30,1,0,1,1,0
7841848,2009-06-30,1,1,1,0,1
782404,2009-06-30,0,1,0,1,0
9629683,2009-06-30,1,1,1,0,0
6258515,2009-06-30,1,1,1,0,0
3276379,2009-06-30,1,0,0,0,0
5798200,2009-06-30,0,1,0,0,0
6119082,2009-06-30,1,1,1,0,0
2136401,2009-06-30,1,0,1,0,1
4915602,2009-06-30,0,0,1,0,0
4907540,2009-06-30,1,1,1,0,0
341416,2009-06-30,1,1,1,1,0
7814273,2009-06-30,0,1,1,0,0
5985848,2009-06-30,1,0,0,0,0
2732407,2009-06-30,1,0,1,0,0
4864395,2009-06-30,1,0,1,1,1
9502218,2009-06-30,1,0,0,0,0
4775828,2009-06-30,1,0,0,0,0
9477552,2009-06-30,1,1,0,0,0
6070605,2009-06-30,1,0,0,1,0
9315774,2009-06-30,0,1,0,0,0
4676724,2009-06-30,1,0,1,0,0
8839462,2009-06-30,1,1,0,0,0
6386664,2009-06-30,1,1,0,1,0
3179541,2009-06-30,0,0,1,0,0
6828736,2009-06-30,0,0,1,0,0
8994964,2009-06-30,0,1,1,0,0
9812751,2009-06-30,1,1,1,0,0
7154189,2009-06-30,1,0,0,1,0
8109684,2009-06-30,1,0,0,0,0
4020957,2009-06-30,1,1,0,1,0
8079447,2009-06-30,1,0,1,0,0
9517226,2009-06-30,1,1,0,0,0
5899946,2009-06-30,1,0,0,0,0
1718338,2009-06-30,1,0,0,1,0
2688686,2009-06-30,1,0,0,0,0
6259797,2009-06-30,1,1,0,0,0
5944468,2009-06-30,1,0,0,1,0
5036044,2009-06-30,0,0,0,1,0
4901660,2009-06-30,1,0,0,0,0
4999370,2009-06-30,1,0,0,0,0
8657962,2009-06-30,1,1,1,0,0
9378511,2009-06-30,1,0,0,0,0
611465,2009-06-30,1,0,0,0,0
3504056,2009-06-30,1,0,0,0,0
9611223,2009-06-30,1,0,0,0,0
2481827,2009-06-30,0,0,0,0,0
2350363,2009-06-30,1,0,1,0,0
3219623,2009-06-30,0,1,0,1,0
4759394,2009-06-30,1,0,1,0,0
5329851,2009-06-30,1,0,1,0,0
4715178,2009-06-30,1,0,0,1,0
7398831,2009-06-30,0,0,0,0,0
6394541,2009-06-30,1,0,1,0,0
9564635,2009-06-30,1,0,1,0,0
3729171,2009-06-30,1,0,1,0,0
5797748,2009-06-30,0,0,0,0,0
7984329,2009-06-30,0,0,0,1,0
9633103,2009-06-30,0,0,0,0,0
2129662,2009-06-30,1,1,1,0,0
4073054,2009-06-30,1,0,1,1,0
9956043,2009-06-30,1,1,1,0,0
6019211,2009-06-30,0,0,0,1,0
9512110,2009-06-30,0,1,1,0,0
8497891,2009-06-30,0,1,0,0,0
9262309,2009-06-30,1,0,0,0,0
3943981,2009-06-30,1,1,1,0,0
8058584,2009-06-30,1,0,0,0,0
3833985,2009-06-30,0,0,0,0,0
3745836,2009-06-30,1,0,0,0,0
3699897,2009-06-30,1,1,1,0,0
6948953,2009-06-30,1,0,0,0,0
9290575,2009-06-30,0,0,0,0,0
6456042,2009-06-30,0,0,0,0,0
6864752,2009-06-30,1,0,0,0,0
6480336,2009-06-30,0,0,1,0,0
4819759,2009-06-30,0,0,0,0,0
9043816,2009-06-30,1,0,0,0,1
9764020,2009-06-30,1,1,0,0,0
4227130,2009-06-30,1,0,1,1,0
4005543,2009-06-30,0,0,0,0,0
5434451,2009-06-30,0,0,0,0,0
9074314,2009-06-30,0,0,0,0,0
1854014,2009-06-30,1,0,1,0,0
1807250,2009-06-30,1,0,1,1,0
5994404,2009-06-30,1,0,1,0,0
91921,2009-06-30,1,0,0,0,0
2155706,2009-06-30,1,0,1,0,0
2383642,2009-06-30,1,0,0,1,0
8930156,2009-06-30,1,1,0,0,0
4089888,2009-06-30,1,0,1,0,0
5895472,2009-06-30,1,1,1,0,0
5091883,2009-06-30,1,1,0,1,0
9676867,2009-06-30,1,0,0,0,0
7542030,2009-06-30,1,1,0,1,1
8866034,2009-06-30,0,0,1,0,0
5282175,2009-06-30,1,0,1,1,0
109375,2009-06-30,0,1,0,0,0
8790965,2009-06-30,1,0,0,0,1
679467,2009-06-30,1,1,1,0,0
7430769,2009-06-30,1,1,0,0,0
2175174,2009-06-30,0,0,0,0,0
5248066,2009-06-30,0,0,1,0,0
7735283,2009-06-30,0,0,1,0,0
2314177,2009-06-30,1,0,1,1,0
1812890,2009-06-30,1,1,0,0,0
4478197,2009-06-30,1,0,1,0,0
8119679,2009-06-30,1,1,0,0,0
74928,2009-06-30,1,1,1,0,0
1071015,2009-06-30,1,0,0,0,0
1092647,2009-06-30,1,0,1,1,0
9170136,2009-06-30,1,0,1,0,0
1224096,2009-06-30,1,0,0,1,0
9339708,2009-06-30,0,1,0,0,0
8312424,2009-06-30,1,1,0,0,0
6398983,2009-06-30,1,0,1,0,0
3977334,2009-06-30,1,0,1,1,0
2726825,2009-06-30,0,1,1,0,0
5544065,2009-06-30,0,0,1,0,0
5466041,2009-06-30,1,0,0,1,0
149840,2009-06-30,0,1,0,1,0
2051650,2009-06-30,1,0,1,0,0
6715448,2009-06-30,1,1,1,0,0
1053067,2009-06-30,0,0,1,0,0
3180980,2009-06-30,1,1,1,0,0
1712294,2009-06-30,1,0,1,0,0
5077684,2010-06-30,1,0,0,0,0
4933282,2010-06-30,1,1,1,0,0
6344796,2010-06-30,1,0,0,0,0
4462681,2010-06-30,1,1,0,0,0
8291158,2010-06-30,0,0,0,1,0
7294337,2010-06-30,0,0,0,0,0
9895001,2010-06-30,0,1,0,0,0
5550344,2010-06-30,0,0,0,1,0
8905878,2010-06-30,1,0,0,0,0
6408621,2010-06-30,1,1,0,0,0
3478534,2010-06-30,0,0,0,0,0
9853693,2010-06-30,1,0,0,0,0
1351322,2010-06-30,1,1,1,1,0
5391420,2010-06-30,0,1,1,0,0
2522009,2010-06-30,1,0,1,0,0
2533671,2010-06-30,0,0,0,1,1
1963713,2010-06-30,1,0,0,0,0
3492398,2010-06-30,0,0,0,0,0
5008913,2010-06-30,1,1,0,0,0
419818,2010-06-30,1,0,0,0,0
9958306,2010-06-30,0,0,0,0,0
3351421,2010-06-30,1,0,1,0,0
5950692,2010-06-30,0,0,1,0,0
5274496,2010-06-30,0,1,1,0,0
9636102,2010-06-30,0,1,1,0,0
3472587,2010-06-30,1,0,1,0,0
3435426,2010-06-30,1,1,1,0,0
2313278,2010-06-30,1,0,0,0,0
2532688,2010-06-30,1,0,1,0,0
2138294,2010-06-30,1,0,1,0,0
9135045,2010-06-30,1,1,0,0,0
1367348,2010-06-30,1,0,1,0,0
7678374,2010-06-30,1,1,0,0,0
7509468,2010-06-30,1,0,1,0,0
1661424,2010-06-30,1,1,1,0,0
709332,2010-06-30,0,1,1,0,0
8328413,2010-06-30,1,0,1,1,0
3106222,2010-06-30,0,1,0,0,0
7057515,2010-06-30,0,0,0,1,0
4576429,2010-06-30,1,1,0,0,0
661466,2010-06-30,0,0,1,0,0
8717447,2010-06-30,1,0,1,1,0
1619431,2010-06-30,1,0,0,0,0
8243337,2010-06-30,1,0,0,0,0
5489058,2010-06-30,0,0,1,0,0
3849005,2010-06-30,1,0,0,0,0
3806100,2010-06-30,1,1,1,0,0
5063420,2010-06-30,0,0,1,0,0
8029625,2010-06-30,1,1,1,0,0
6632588,2010-06-30,1,0,1,0,0
5073391,2010-06-30,0,0,1,0,0
1246513,2010-06-30,0,0,1,0,0
2915759,2010-06-30,1,0,0,1,0
5263379,2010-06-30,1,0,0,0,0
8326680,2010-06-30,0,0,1,0,0
8763628,2010-06-30,1,0,0,0,0
2992291,2010-06-30,1,0,0,1,0
1148775,2010-06-30,1,1,0,1,0
3446216,2010-06-30,0,1,1,0,0
603299,2010-06-30,0,1,0,0,0
4585169,2010-06-30,0,0,0,0,0
3805202,2010-06-30,1,0,0,1,0
8102126,2010-06-30,0,0,0,0,0
7890645,2010-06-30,1,0,0,0,0
6382749,2010-06-30,1,1,1,0,0
825451,2010-06-30,1,0,0,0,0
1119183,2010-06-30,0,0,0,0,0
2705192,2010-06-30,0,1,1,0,0
4140208,2010-06-30,1,0,0,0,0
7285864,2010-06-30,1,1,1,0,0
6505982,2010-06-30,0,0,1,0,0
8790405,2010-06-30,1,0,0,0,0
572082,2010-06-30,0,0,1,0,0
9486058,2010-06-30,0,0,1,0,0
8508398,2010-06-30,0,1,0,1,0
7147327,2010-06-30,1,0,1,0,0
6066658,2010-06-30,0,1,0,0,0
2529731,2010-06-30,0,0,0,0,0
518903,2010-06-30,1,0,0,0,0
5596693,2010-06-30,1,0,0,1,0
3394109,2010-06-30,0,0,0,0,0
836743,2010-06-30,1,0,0,1,1
9968767,2010-06-30,1,1,0,0,0
3657904,2010-06-30,1,1,0,0,0
6508556,2010-06-30,1,0,1,1,0
2377699,2010-06-30,1,0,1,0,0
1706796,2010-06-30,1,0,1,1,0
83717,2010-06-30,0,1,1,0,0
9014911,2010-06-30,0,1,0,0,0
4332004,2010-06-30,1,1,1,0,0
2842132,2010-06-30,1,0,0,0,0
4983057,2010-06-30,0,0,1,0,0
2335899,2010-06-30,1,0,1,0,0
3691110,2010-06-30,1,0,0,0,0
1032146,2010-06-30,1,1,0,0,0
6570021,2010-06-30,0,1,1,0,0
5151062,2010-06-30,1,1,1,0,0
6226337,2010-06-30,1,0,1,0,0
9796130,2010-06-30,1,1,1,0,0
5820658,2010-06-30,1,1,0,1,0
4485160,2010-06-30,1,0,1,1,0
8307324,2010-06-30,1,0,0,0,0
1045260,2010-06-30,1,0,0,0,0
7139105,2010-06-30,0,0,1,0,0
3919030,2010-06-30,0,1,1,0,0
5186463,2010-06-30,1,0,0,0,0
4067629,2010-06-30,1,0,0,1,0
5439556,2010-06-30,1,0,1,0,0
2976700,2010-06-30,1,0,0,0,0
513294,2010-06-30,1,1,1,0,0
7734103,2010-06-30,1,0,1,0,0
6451303,2010-06-30,1,0,1,0,0
757475,2010-06-30,0,1,1,0,0
3174187,2010-06-30,0,1,0,0,0
3393130,2010-06-30,1,1,0,0,0
2312035,2010-06-30,0,1,0,0,0
9790895,2010-06-30,0,1,1,1,0
9591861,2010-06-30,0,1,1,1,0
9793397,2010-06-30,0,1,1,0,0
3349282,2010-06-30,0,0,0,0,0
1271058,2010-06-30,1,1,0,0,0
709794,2010-06-30,0,0,0,0,1
6550009,2010-06-30,0,0,0,0,0
8931766,2010-06-30,1,1,0,1,0
1591634,2010-06-30,1,1,0,0,0
4950625,2010-06-30,1,1,0,0,0
5707190,2010-06-30,1,0,0,0,0
9101401,2010-06-30,1,1,1,0,0
6858618,2010-06-30,1,0,0,0,0
8984107,2010-06-30,0,0,1,1,0
8409277,2010-06-30,1,0,1,0,0
7841848,2010-06-30,1,0,0,0,1
782404,2010-06-30,1,0,0,0,0
9629683,2010-06-30,1,0,0,1,0
6258515,2010-06-30,1,1,0,0,0
3276379,2010-06-30,0,1,1,0,0
5798200,2010-06-30,0,0,1,0,0
6119082,2010-06-30,1,1,0,0,0
2136401,2010-06-30,1,0,0,0,1
4915602,2010-06-30,1,0,0,0,0
4907540,2010-06-30,1,1,0,1,0
341416,2010-06-30,1,0,0,0,0
7814273,2010-06-30,1,1,0,1,0
5985848,2010-06-30,1,1,0,0,0
2732407,2010-06-30,1,0,0,1,0
4864395,2010-06-30,0,1,0,0,1
9502218,2010-06-30,1,0,1,1,0
4775828,2010-06-30,1,1,1,0,0
9477552,2010-06-30,1,0,1,0,0
6070605,2010-06-30,1,1,0,0,0
9315774,2010-06-30,0,0,1,0,0
8839462,2010-06-30,1,1,0,0,0
6386664,2010-06-30,0,0,1,0,0
3179541,2010-06-30,1,0,0,0,0
6828736,2010-06-30,1,0,1,0,0
8994964,2010-06-30,1,0,0,1,0
9812751,2010-06-30,1,1,0,1,0
7154189,2010-06-30,1,1,0,0,0
8109684,2010-06-30,1,0,0,0,0
4020957,2010-06-30,1,0,1,0,0
8079447,2010-06-30,1,1,1,0,0
9517226,2010-06-30,1,1,1,0,0
5899946,2010-06-30,0,0,1,1,0
1718338,2010-06-30,1,1,0,0,0
2688686,2010-06-30,0,0,1,0,0
6259797,2010-06-30,0,1,0,0,0
5944468,2010-06-30,1,1,1,1,0
5036044,2010-06-30,1,1,1,1,0
4901660,2010-06-30,1,0,0,0,0
4999370,2010-06-30,1,1,1,0,0
8657962,2010-06-30,0,1,0,0,0
9378511,2010-06-30,1,0,0,0,0
611465,2010-06-30,1,0,0,0,0
3504056,2010-06-30,1,1,0,0,0
9611223,2010-06-30,1,0,1,0,0
2481827,2010-06-30,0,1,1,0,0
3219623,2010-06-30,0,0,1,0,0
4759394,2010-06-30,0,1,1,0,0
5329851,2010-06-30,1,1,0,0,0
4715178,2010-06-30,1,0,0,1,0
7398831,2010-06-30,0,1,0,0,0
6394541,2010-06-30,0,0,1,0,0
9564635,2010-06-30,0,0,1,0,0
3729171,2010-06-30,1,0,0,0,0
7400174,2010-06-30,1,0,0,0,0
5797748,2010-06-30,1,0,1,0,0
7984329,2010-06-30,1,0,1,0,0
9633103,2010-06-30,0,0,1,0,0
2129662,2010-06-30,0,1,0,0,0
4073054,2010-06-30,1,0,1,0,0
9956043,2010-06-30,0,1,1,0,0
6019211,2010-06-30,0,1,1,1,0
9512110,2010-06-30,1,1,1,0,0
8497891,2010-06-30,1,0,1,0,0
8058584,2010-06-30,1,1,0,0,0
3833985,2010-06-30,1,1,0,1,0
3745836,2010-06-30,1,1,0,0,0
3699897,2010-06-30,0,1,0,0,0
6948953,2010-06-30,0,0,1,0,0
9290575,2010-06-30,0,1,1,0,0
8152928,2010-06-30,1,1,1,0,0
6456042,2010-06-30,1,0,1,0,0
6864752,2010-06-30,0,0,0,1,0
6480336,2010-06-30,0,0,0,0,0
4819759,2010-06-30,0,0,0,0,0
9043816,2010-06-30,0,0,1,0,1
9764020,2010-06-30,1,0,1,0,0
4227130,2010-06-30,1,0,0,0,0
4005543,2010-06-30,1,0,1,0,0
5434451,2010-06-30,0,1,0,0,0
9074314,2010-06-30,1,0,1,0,0
1854014,2010-06-30,0,0,1,0,0
1807250,2010-06-30,1,0,1,0,0
5994404,2010-06-30,1,1,0,0,0
91921,2010-06-30,1,1,0,0,0
2155706,2010-06-30,0,0,0,0,0
2383642,2010-06-30,1,0,1,0,0
8930156,2010-06-30,1,1,1,0,0
4089888,2010-06-30,1,1,1,0,0
5895472,2010-06-30,1,0,0,0,0
5091883,2010-06-30,1,0,0,0,0
9676867,2010-06-30,1,1,0,0,0
7542030,2010-06-30,1,0,0,0,1
8866034,2010-06-30,1,0,0,0,0
5282175,2010-06-30,0,0,0,0,0
109375,2010-06-30,0,0,0,0,0
8790965,2010-06-30,0,0,1,0,1
679467,2010-06-30,1,0,1,1,0
7430769,2010-06-30,0,1,0,0,0
2175174,2010-06-30,1,1,1,0,0
5248066,2010-06-30,1,0,1,0,0
7735283,2010-06-30,1,0,0,0,0
2314177,2010-06-30,1,0,0,0,0
1812890,2010-06-30,1,0,1,0,0
4478197,2010-06-30,0,0,1,0,0
8119679,2010-06-30,1,0,0,0,0
74928,2010-06-30,0,1,0,1,0
1071015,2010-06-30,1,1,0,1,0
1092647,2010-06-30,1,1,0,0,0
9170136,2010-06-30,1,0,0,0,0
1224096,2010-06-30,0,0,0,0,0
9339708,2010-06-30,0,0,1,0,0
8312424,2010-06-30,1,1,0,0,0
6398983,2010-06-30,1,0,1,1,0
3977334,2010-06-30,0,0,0,1,0
2726825,2010-06-30,1,0,0,0,0
5544065,2010-06-30,1,0,0,0,0
5466041,2010-06-30,0,1,1,0,0
2291585,2010-06-30,1,0,1,0,1
149840,2010-06-30,0,1,0,0,0
6715448,2010-06-30,1,1,0,0,0
1053067,2010-06-30,1,0,1,0,0
3180980,2010-06-30,1,0,1,1,0
1712294,2010-06-30,1,1,1,0,0
5077684,2011-06-30,0,0,0,1,0
4933282,2011-06-30,1,0,0,0,0
6344796,2011-06-30,1,1,1,0,0
4462681,2011-06-30,0,1,1,0,0
8291158,2011-06-30,1,1,0,1,0
7294337,2011-06-30,1,0,0,0,0
9895001,2011-06-30,1,0,0,0,0
5550344,2011-06-30,1,0,0,1,0
8905878,2011-06-30,1,1,1,1,0
6408621,2011-06-30,0,0,0,0,0
3478534,2011-06-30,1,0,1,1,0
9853693,2011-06-30,1,1,1,1,0
1351322,2011-06-30,1,1,0,0,0
5391420,2011-06-30,1,1,1,0,0
2522009,2011-06-30,1,0,0,1,0
2533671,2011-06-30,1,0,1,0,1
1963713,2011-06-30,1,1,1,0,0
3492398,2011-06-30,1,0,1,0,0
5008913,2011-06-30,0,0,0,0,0
419818,2011-06-30,1,0,0,0,0
9958306,2011-06-30,0,1,0,1,0
3351421,2011-06-30,1,0,0,0,0
5950692,2011-06-30,1,0,0,0,0
5274496,2011-06-30,1,0,1,0,0
9636102,2011-06-30,1,1,1,1,0
3472587,2011-06-30,0,0,1,0,0
3435426,2011-06-30,1,0,0,0,0
2313278,2011-06-30,0,0,1,0,0
2532688,2011-06-30,1,0,1,0,0
2138294,2011-06-30,0,0,0,1,0
9135045,2011-06-30,0,1,1,0,0
1367348,2011-06-30,0,0,1,0,0
7678374,2011-06-30,1,0,0,0,0
7509468,2011-06-30,1,0,0,1,0
1661424,2011-06-30,1,1,1,0,0
709332,2011-06-30,0,0,1,0,0
8328413,2011-06-30,0,1,1,0,0
9317878,2011-06-30,1,0,0,0,0
3106222,2011-06-30,1,0,1,0,0
7057515,2011-06-30,1,0,1,0,0
4576429,2011-06-30,1,0,0,1,0
661466,2011-06-30,1,1,0,0,0
8717447,2011-06-30,1,0,0,0,0
1619431,2011-06-30,1,1,1,0,0
8243337,2011-06-30,1,0,0,1,0
5489058,2011-06-30,1,0,1,0,0
3849005,2011-06-30,1,0,0,0,0
3806100,2011-06-30,1,1,0,1,0
5063420,2011-06-30,1,0,0,0,0
8029625,2011-06-30,1,0,0,0,0
6632588,2011-06-30,1,0,0,0,0
5073391,2011-06-30,0,1,1,1,0
1246513,2011-06-30,1,1,1,0,0
5263379,2011-06-30,1,1,0,0,0
8326680,2011-06-30,1,1,0,1,0
8763628,2011-06-30,1,1,0,0,0
2992291,2011-06-30,0,1,1,0,0
1148775,2011-06-30,1,0,1,0,0
3446216,2011-06-30,0,0,1,0,0
2279765,2011-06-30,0,1,0,1,0
603299,2011-06-30,1,1,0,0,0
4585169,2011-06-30,0,1,0,0,0
8102126,2011-06-30,1,0,1,0,0
7890645,2011-06-30,1,0,1,0,0
6382749,2011-06-30,0,0,0,0,0
825451,2011-06-30,0,1,1,0,0
1119183,2011-06-30,0,0,1,0,0
2705192,2011-06-30,0,1,0,0,0
4140208,2011-06-30,0,1,1,0,0
6505982,2011-06-30,0,0,0,1,0
8790405,2011-06-30,0,0,0,0,0
572082,2011-06-30,0,1,0,0,0
9486058,2011-06-30,0,0,0,0,0
8508398,2011-06-30,0,0,1,0,0
7147327,2011-06-30,1,1,0,0,0
6066658,2011-06-30,0,0,0,0,0
2529731,2011-06-30,1,0,1,0,0
518903,2011-06-30,0,0,1,0,0
5596693,2011-06-30,0,1,1,0,0
3394109,2011-06-30,1,0,0,0,0
836743,2011-06-30,0,1,0,0,1
9968767,2011-06-30,1,0,0,0,0
3657904,2011-06-30,0,0,1,0,0
2377699,2011-06-30,1,0,0,0,0
1706796,2011-06-30,0,1,1,0,0
83717,2011-06-30,0,0,0,0,0
9014911,2011-06-30,1,1,0,0,0
4332004,2011-06-30,1,1,1,1,0
2842132,2011-06-30,1,1,1,0,0
4983057,2011-06-30,1,1,0,0,0
2335899,2011-06-30,1,0,0,0,0
1032146,2011-06-30,1,1,0,0,0
6570021,2011-06-30,1,1,0,0,0
5151062,2011-06-30,1,0,1,0,0
6226337,2011-06-30,1,0,1,1,0
9796130,2011-06-30,1,1,0,1,0
5820658,2011-06-30,1,0,1,0,0
4485160,2011-06-30,1,0,1,0,0
8307324,2011-06-30,1,0,0,0,0
1045260,2011-06-30,1,1,1,0,0
7139105,2011-06-30,1,0,0,0,0
3919030,2011-06-30,1,0,0,0,0
5186463,2011-06-30,1,1,1,0,0
4067629,2011-06-30,1,0,1,0,0
5439556,2011-06-30,1,1,1,0,0
2976700,2011-06-30,0,1,1,0,0
513294,2011-06-30,0,1,0,0,0
7734103,2011-06-30,1,1,1,0,0
6451303,2011-06-30,1,1,1,1,0
757475,2011-06-30,1,0,0,0,0
3174187,2011-06-30,0,0,1,0,0
3393130,2011-06-30,1,0,1,0,0
2312035,2011-06-30,1,0,1,0,0
9790895,2011-06-30,1,0,0,0,0
9591861,2011-06-30,1,1,1,0,0
9793397,2011-06-30,0,0,1,0,0
3349282,2011-06-30,1,0,1,0,0
1271058,2011-06-30,1,0,1,1,0
709794,2011-06-30,1,0,1,0,0
6550009,2011-06-30,1,0,0,1,0
8931766,2011-06-30,1,0,0,0,0
1591634,2011-06-30,0,1,1,1,0
4950625,2011-06-30,1,0,1,0,0
5707190,2011-06-30,1,0,0,0,0
9101401,2011-06-30,0,0,0,0,0
6858618,2011-06-30,1,0,1,0,0
8984107,2011-06-30,1,1,1,1,0
8409277,2011-06-30,1,1,0,0,0
7841848,2011-06-30,0,0,1,0,1
782404,2011-06-30,0,1,0,1,0
6258515,2011-06-30,1,1,1,0,0
3276379,2011-06-30,0,1,0,0,0
5798200,2011-06-30,1,0,0,0,0
6119082,2011-06-30,1,1,1,0,0
2136401,2011-06-30,0,0,1,1,1
4915602,2011-06-30,1,1,0,0,0
4907540,2011-06-30,1,0,0,0,0
341416,2011-06-30,1,1,0,0,0
7814273,2011-06-30,0,1,1,0,0
5985848,2011-06-30,1,1,1,0,0
2732407,2011-06-30,1,0,1,0,0
4864395,2011-06-30,0,1,0,0,1
9757512,2011-06-30,1,1,0,1,0
9502218,2011-06-30,1,1,0,0,0
4775828,2011-06-30,1,0,1,0,0
9477552,2011-06-30,0,1,1,0,0
6070605,2011-06-30,0,1,0,1,0
9315774,2011-06-30,1,0,1,1,0
8839462,2011-06-30,0,0,1,0,0
6386664,2011-06-30,1,0,0,0,0
3179541,2011-06-30,0,0,0,0,0
6828736,2011-06-30,0,0,0,0,0
8994964,2011-06-30,1,0,1,0,0
9812751,2011-06-30,1,0,0,0,0
7154189,2011-06-30,1,0,1,0,0
8109684,2011-06-30,1,0,0,0,0
4020957,2011-06-30,0,0,0,1,0
8079447,2011-06-30,0,0,0,1,0
5899946,2011-06-30,0,1,0,0,0
1718338,2011-06-30,1,0,1,0,0
2688686,2011-06-30,1,0,0,0,0
6259797,2011-06-30,0,1,0,1,0
5944468,2011-06-30,1,0,0,0,0
5036044,2011-06-30,1,1,0,0,0
4901660,2011-06-30,1,0,1,0,0
4999370,2011-06-30,1,0,1,0,0
8657962,2011-06-30,0,0,1,0,0
9378511,2011-06-30,0,1,1,0,0
611465,2011-06-30,0,1,1,0,0
3504056,2011-06-30,1,0,1,0,0
9611223,2011-06-30,1,0,1,0,0
2481827,2011-06-30,1,1,1,0,0
3219623,2011-06-30,1,0,1,0,0
4759394,2011-06-30,1,0,1,0,0
5329851,2011-06-30,1,0,1,1,0
4715178,2011-06-30,0,0,0,0,0
7398831,2011-06-30,1,0,0,0,0
6394541,2011-06-30,1,1,1,0,0
9564635,2011-06-30,1,0,0,0,0
7400174,2011-06-30,0,0,1,0,0
5797748,2011-06-30,0,0,1,0,0
9633103,2011-06-30,1,1,0,0,0
2129662,2011-06-30,1,1,0,1,0
4073054,2011-06-30,0,0,0,0,0
9956043,2011-06-30,0,0,1,0,0
6019211,2011-06-30,0,0,1,0,0
9512110,2011-06-30,1,0,1,0,0
8497891,2011-06-30,1,0,0,0,0
8058584,2011-06-30,0,0,0,0,0
3833985,2011-06-30,1,0,1,0,0
3745836,2011-06-30,1,0,1,0,0
3699897,2011-06-30,1,0,0,0,0
6948953,2011-06-30,1,1,1,0,0
9290575,2011-06-30,0,0,0,0,0
8152928,2011-06-30,1,1,1,0,0
6456042,2011-06-30,1,0,1,0,0
6864752,2011-06-30,1,1,1,0,0
6480336,2011-06-30,1,0,1,0,0
4819759,2011-06-30,1,1,0,1,0
9043816,2011-06-30,1,0,0,0,0
9764020,2011-06-30,1,1,1,1,0
4227130,2011-06-30,1,0,0,0,0
3599033,2011-06-30,1,1,0,0,1
4005543,2011-06-30,1,0,1,0,0
5434451,2011-06-30,1,0,1,0,0
9074314,2011-06-30,1,0,0,0,0
1854014,2011-06-30,1,0,0,0,0
1807250,2011-06-30,1,1,0,0,0
5994404,2011-06-30,0,1,0,0,0
91921,2011-06-30,1,1,1,0,0
2155706,2011-06-30,0,0,0,0,0
2383642,2011-06-30,1,1,0,0,0
8930156,2011-06-30,0,1,1,0,0
4089888,2011-06-30,0,0,0,0,0
5895472,2011-06-30,0,0,1,0,0
5091883,2011-06-30,1,0,1,0,0
9676867,2011-06-30,0,0,0,0,0
7542030,2011-06-30,1,1,1,1,1
8866034,2011-06-30,0,0,1,0,0
5282175,2011-06-30,1,1,0,1,0
109375,2011-06-30,0,1,0,0,0
8790965,2011-06-30,1,0,0,0,1
679467,2011-06-30,1,0,0,1,0
7430769,2011-06-30,0,1,1,0,0
2175174,2011-06-30,0,1,0,0,0
5248066,2011-06-30,0,0,1,0,0
7735283,2011-06-30,0,0,1,1,0
2314177,2011-06-30,1,1,0,0,0
1812890,2011-06-30,1,0,1,0,0
4478197,2011-06-30,0,0,0,0,0
8119679,2011-06-30,1,0,1,0,0
74928,2011-06-30,1,0,1,0,0
1071015,2011-06-30,1,0,0,1,0
1092647,2011-06-30,0,1,0,0,0
9170136,2011-06-30,1,1,0,1,0
1224096,2011-06-30,1,0,0,0,0
9339708,2011-06-30,1,1,0,0,0
8312424,2011-06-30,1,0,0,0,0
6398983,2011-06-30,1,0,0,0,0
3977334,2011-06-30,1,1,0,0,0
2726825,2011-06-30,1,0,1,0,0
5544065,2011-06-30,0,0,0,0,0
5466041,2011-06-30,1,0,0,0,0
2291585,2011-06-30,1,0,0,0,1
149840,2011-06-30,1,0,1,1,0
6715448,2011-06-30,0,0,1,0,0
1053067,2011-06-30,1,1,0,0,0
3180980,2011-06-30,1,0,1,0,0
1712294,2011-06-30,1,1,0,1,0
5077684,2012-06-30,1,0,1,0,0
4933282,2012-06-30,0,0,0,0,0
6344796,2012-06-30,0,0,1,0,0
4462681,2012-06-30,1,1,0,0,0
8291158,2012-06-30,1,0,0,0,0
7294337,2012-06-30,1,0,1,0,0
9895001,2012-06-30,1,0,0,1,0
5550344,2012-06-30,0,1,0,0,0
8905878,2012-06-30,0,0,1,1,0
6408621,2012-06-30,1,0,0,0,0
3478534,2012-06-30,1,0,0,0,0
9853693,2012-06-30,0,0,1,1,0
1351322,2012-06-30,1,0,1,0,0
5391420,2012-06-30,1,0,1,0,0
2522009,2012-06-30,1,0,1,0,0
2533671,2012-06-30,0,0,0,1,1
1963713,2012-06-30,1,0,1,0,0
3492398,2012-06-30,1,1,1,0,0
5008913,2012-06-30,0,0,0,0,0
419818,2012-06-30,1,0,0,0,0
9958306,2012-06-30,1,0,1,0,0
3351421,2012-06-30,1,0,1,0,0
5274496,2012-06-30,1,0,1,1,0
9636102,2012-06-30,1,0,1,0,0
